danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.612,218351,0.743,4.35e-05,4,0.319,-7.25,1,0.0442,118.913,4,0.34700000000000003
0.39,248544,0.631,0.0,9,0.27699999999999997,-4.7010000000000005,0,0.0769,123.042,3,0.19699999999999998
0.775,196998,0.271,0.00285,1,0.11199999999999999,-9.131,0,0.092,104.001,3,0.204
0.599,263400,0.44799999999999995,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168
0.541,220160,0.909,0.0,9,0.128,-3.1010000000000004,1,0.0358,203.862,4,0.9620000000000001
0.475,191120,0.846,0.0,10,0.0824,-3.344,1,0.28300000000000003,96.036,4,0.451
0.7859999999999999,200480,0.846,0.0,1,0.413,-3.468,1,0.0505,95.005,4,0.8190000000000001
0.9129999999999999,143314,0.7879999999999999,0.00064,10,0.168,-2.889,0,0.263,120.934,4,0.544
0.691,193510,0.736,0.0,0,0.111,-4.993,1,0.0321,140.034,4,0.0395
0.632,197933,0.807,0.0211,0,0.125,-5.893,1,0.126,160.174,4,0.784
0.684,245440,0.762,0.0,0,0.0852,-5.18,1,0.0501,172.00900000000001,4,0.892
0.708,271080,0.693,0.0,6,0.129,-5.516,1,0.138,143.965,4,0.42700000000000005
0.8340000000000001,176720,0.731,0.0,10,0.0731,-5.603,0,0.0566,140.001,4,0.6809999999999999
0.542,237372,0.5870000000000001,0.0,4,0.2,-6.145,1,0.035,136.915,4,0.243
0.821,185261,0.72,7.07e-06,10,0.158,-4.606,0,0.222,150.039,4,0.285
0.848,171998,0.9329999999999999,2.81e-06,5,0.184,-3.306,0,0.106,139.998,4,0.506
0.725,148086,0.58,0.0,11,0.0779,-5.422000000000001,0,0.0433,133.974,4,0.66
0.7659999999999999,174893,0.8809999999999999,2.3e-06,9,0.34700000000000003,-5.1579999999999995,0,0.13699999999999998,112.027,5,0.674
0.755,101851,0.695,0.0,9,0.107,-5.962999999999999,1,0.26,128.063,4,0.493
0.544,208212,0.368,0.255,2,0.639,-9.512,1,0.0382,86.99,3,0.102
0.581,354640,0.767,0.00131,7,0.141,-5.026,0,0.0527,120.07,4,0.6729999999999999
0.721,166343,0.508,0.0,7,0.153,-7.496,1,0.39399999999999996,159.911,4,0.457
0.7609999999999999,177533,0.818,0.0,6,0.11,-5.2379999999999995,0,0.0978,110.99,4,0.348
0.7809999999999999,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591
0.6709999999999999,209355,0.8590000000000001,0.0,4,0.267,-3.9219999999999997,0,0.0833,139.931,4,0.389
0.631,206067,0.836,0.139,2,0.135,-3.386,0,0.0343,134.987,4,0.321
0.8270000000000001,172749,0.78,0.0,11,0.133,-3.315,0,0.133,80.015,4,0.6579999999999999
0.752,205983,0.708,0.0,9,0.0601,-5.053,1,0.28,84.97399999999999,4,0.645
0.638,197333,0.7240000000000001,0.0,7,0.11199999999999999,-7.966,1,0.0851,120.235,5,0.461
0.855,226800,0.664,3.97e-05,9,0.0937,-7.11,0,0.0607,98.015,4,0.626
0.9640000000000001,154024,0.48700000000000004,6.57e-06,10,0.115,-6.071000000000001,0,0.42100000000000004,127.05,4,0.107
0.9179999999999999,231482,0.632,0.0,1,0.37799999999999995,-6.979,1,0.278,92.01100000000001,4,0.396
0.578,218320,0.532,8.97e-05,5,0.14300000000000002,-6.636,0,0.066,159.784,4,0.12
0.624,170827,0.8759999999999999,0.0,9,0.327,-3.3739999999999997,1,0.1,99.943,4,0.7809999999999999
0.588,182292,0.79,0.0,4,0.0954,-4.762,0,0.0776,121.899,4,0.499
0.6559999999999999,141587,0.542,0.0,7,0.126,-7.358,1,0.32299999999999995,166.111,4,0.551
0.675,256533,0.562,0.0,7,0.0816,-7.678,1,0.0352,130.09799999999998,4,0.309
0.748,220880,0.546,0.0,8,0.11199999999999999,-8.134,1,0.106,140.005,4,0.413
0.81,157600,0.451,0.0537,10,0.10800000000000001,-6.348,0,0.249,85.417,4,0.359
0.612,112705,0.49700000000000005,0.0,0,0.156,-7.542999999999999,1,0.0719,134.174,4,0.11
0.22,220427,0.708,0.0267,7,0.102,-9.051,1,0.035,66.214,4,0.45299999999999996
0.772,242160,0.8029999999999999,0.0,1,0.434,-3.035,1,0.0468,94.98100000000001,4,0.853
0.632,170770,0.6859999999999999,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.32899999999999996
0.728,177253,0.638,0.0005009999999999999,8,0.106,-6.41,0,0.252,160.036,4,0.598
0.784,216961,0.44,1.9e-06,10,0.122,-6.566,1,0.0401,118.089,4,0.22
0.573,230713,0.591,0.0,11,0.455,-6.715,0,0.331,86.721,5,0.23199999999999998
0.654,180760,0.528,7.140000000000001e-05,6,0.0975,-6.224,0,0.0412,82.014,4,0.376
0.667,236002,0.83,0.0,0,0.191,-5.715,1,0.0749,113.03,4,0.701
0.529,244293,0.799,0.0,2,0.207,-4.6160000000000005,0,0.0346,113.02600000000001,4,0.193
0.764,251773,0.59,0.00847,7,0.0851,-4.292,1,0.0395,99.99600000000001,4,0.281
0.569,452504,0.541,0.0,9,0.254,-6.0360000000000005,1,0.381,82.42299999999999,4,0.20600000000000002
0.6579999999999999,182947,0.56,0.0,6,0.0794,-9.049,0,0.0467,161.994,4,0.8540000000000001
0.8059999999999999,219587,0.778,0.0,1,0.218,-4.577,0,0.0616,95.993,4,0.84
0.568,179600,0.642,0.0,10,0.171,-6.495,1,0.0447,117.305,4,0.604
0.852,213573,0.632,0.0,11,0.142,-8.08,0,0.431,140.489,4,0.716
0.696,194755,0.693,0.0,3,0.122,-4.64,1,0.044000000000000004,126.025,4,0.601
0.764,112667,0.711,0.0,4,0.105,-3.818,0,0.28800000000000003,90.07600000000001,4,0.774
0.429,187800,0.5589999999999999,0.00928,2,0.121,-7.492999999999999,1,0.152,100.073,4,0.34700000000000003
0.484,218499,0.782,0.00236,8,0.11599999999999999,-5.6739999999999995,1,0.298,95.40100000000001,4,0.307
0.735,245200,0.451,1.3000000000000001e-05,0,0.325,-8.374,1,0.0585,117.973,4,0.0862
0.5529999999999999,217633,0.711,8.41e-06,7,0.0759,-7.7139999999999995,1,0.0453,99.99700000000001,4,0.299
0.624,242050,0.568,0.0,9,0.25,-5.664,1,0.14300000000000002,149.857,4,0.115
0.831,188613,0.5660000000000001,0.0,1,0.10099999999999999,-7.093999999999999,1,0.214,139.986,4,0.247
0.569,148387,0.785,1.12e-06,1,0.086,-4.0569999999999995,0,0.0457,128.031,4,0.303
0.578,220850,0.6940000000000001,0.0,5,0.102,-5.351,1,0.0706,129.921,4,0.268
0.518,247427,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588
0.72,286730,0.626,0.0,8,0.0728,-9.351,1,0.397,75.032,4,0.182
0.5720000000000001,230400,0.88,0.0,8,0.18,-5.212999999999999,1,0.0481,115.073,4,0.546
0.56,173800,0.68,0.0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319
0.581,189487,0.662,0.0,9,0.111,-5.239,1,0.303,93.023,4,0.434
0.845,187521,0.7090000000000001,0.0,10,0.094,-4.547,0,0.0714,98.06200000000001,4,0.62
0.677,236853,0.49700000000000005,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,0.419
0.7659999999999999,168495,0.703,0.0,10,0.0618,-5.877000000000001,0,0.163,163.06,4,0.331
0.485,175987,0.297,0.0,1,0.124,-12.332,1,0.0794,154.639,4,0.622
0.703,193613,0.868,0.132,7,0.10400000000000001,-4.6610000000000005,0,0.0291,121.03,4,0.733
0.897,145543,0.662,0.0,1,0.534,-6.903,0,0.292,112.51100000000001,4,0.389
0.816,204853,0.735,0.00010800000000000001,8,0.0665,-5.49,1,0.0539,130.029,4,0.47600000000000003
0.816,212609,0.652,0.0,10,0.0957,-6.157,0,0.231,143.995,4,0.736
0.635,156773,0.87,0.0,2,0.11800000000000001,-4.291,0,0.04,93.0,4,0.912
0.583,199707,0.662,1.96e-06,0,0.284,-6.025,1,0.156,150.305,4,0.636
0.728,176320,0.415,0.0,8,0.0616,-6.852,1,0.0639,114.145,4,0.455
0.835,171080,0.698,1.88e-06,6,0.382,-6.52,1,0.111,105.99700000000001,4,0.664
0.6970000000000001,199813,0.648,0.0,7,0.191,-7.122999999999999,1,0.128,186.125,4,0.313
0.79,190005,0.631,0.0,8,0.158,-5.5489999999999995,0,0.0425,94.039,4,0.889
0.736,192779,0.622,0.0,6,0.151,-4.6530000000000005,0,0.133,191.97099999999998,4,0.506
0.57,163840,0.0279,0.0892,1,0.254,-22.281999999999996,1,0.0588,84.902,4,0.28
0.655,140133,0.8690000000000001,2.36e-05,1,0.312,-4.343999999999999,0,0.212,135.763,4,0.0815
0.884,170200,0.547,0.0,11,0.124,-7.492000000000001,1,0.387,158.019,4,0.425
0.821,187173,0.434,0.0,10,0.128,-9.193999999999999,0,0.11800000000000001,120.012,4,0.24100000000000002
0.755,174861,0.625,0.0,2,0.157,-7.114,1,0.0896,147.02,4,0.374
0.713,211785,0.62,1.16e-06,0,0.11800000000000001,-4.513,1,0.0422,130.09,4,0.20600000000000002
0.8390000000000001,235773,0.8320000000000001,4.59e-06,0,0.282,-2.492,1,0.0531,92.00399999999999,4,0.529
0.596,229320,0.552,0.33399999999999996,0,0.10400000000000001,-10.277999999999999,0,0.09699999999999999,97.949,4,0.11199999999999999
0.755,205440,0.74,1.05e-05,0,0.0994,-5.354,0,0.04,116.946,4,0.33
0.8190000000000001,217000,0.7190000000000001,1.11e-05,1,0.107,-8.084,1,0.168,149.97,4,0.575
0.67,204747,0.752,0.0,1,0.0749,-4.146,1,0.0374,149.961,4,0.442
0.782,222093,0.762,0.0188,11,0.124,-7.143,0,0.0953,125.065,4,0.6890000000000001
0.91,145972,0.754,0.0015400000000000001,10,0.122,-2.573,0,0.239,120.939,4,0.63
0.691,200747,0.71,0.0,5,0.10800000000000001,-5.144,1,0.33399999999999996,192.046,4,0.726
0.745,136032,0.715,0.0,1,0.182,-3.3680000000000003,0,0.245,94.51299999999999,4,0.342
0.767,168636,0.6779999999999999,4.8200000000000006e-05,0,0.258,-6.249,1,0.054000000000000006,121.01,4,0.217
0.684,250840,0.8109999999999999,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
0.912,238614,0.41200000000000003,0.013000000000000001,7,0.10400000000000001,-8.074,1,0.124,154.983,4,0.42200000000000004
0.818,188307,0.591,0.0,1,0.27399999999999997,-8.693,1,0.38,130.128,4,0.22
0.725,155933,0.276,0.0,7,0.11599999999999999,-12.25,1,0.0599,112.89,4,0.7170000000000001
0.765,153351,0.542,1.87e-05,1,0.609,-6.755,1,0.39,171.945,4,0.7340000000000001
0.578,231933,0.6759999999999999,0.0,8,0.255,-5.478,1,0.033,149.965,4,0.524
0.748,221013,0.7490000000000001,0.0,8,0.0713,-5.916,0,0.516,90.09,4,0.659
0.909,276147,0.628,0.0,2,0.10800000000000001,-5.456,1,0.201,145.905,4,0.406
0.684,236948,0.7909999999999999,0.0,5,0.359,-4.435,1,0.309,153.99200000000002,4,0.529
0.892,260224,0.45899999999999996,0.0,1,0.149,-7.822,1,0.0951,136.982,4,0.10400000000000001
0.498,199931,0.10400000000000001,7.859999999999999e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205
0.7040000000000001,189467,0.611,0.0,2,0.0812,-6.112,1,0.0409,100.0,4,0.22
0.32899999999999996,217387,0.179,5.04e-06,5,0.115,-11.589,1,0.0299,154.175,4,0.255
0.857,140793,0.642,0.0,0,0.106,-3.656,1,0.0588,150.06,4,0.0658
0.659,212120,0.716,0.0,5,0.17300000000000001,-5.672999999999999,0,0.111,148.015,4,0.43700000000000006
0.647,232720,0.8220000000000001,0.0,5,0.0908,-4.662,0,0.183,160.019,4,0.9620000000000001
0.5870000000000001,218147,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14
0.7190000000000001,228139,0.8420000000000001,0.0,6,0.105,-3.562,0,0.0383,90.01700000000001,4,0.534
0.6409999999999999,282613,0.561,0.0021,4,0.358,-5.856,1,0.0355,111.93799999999999,4,0.6779999999999999
0.716,199013,0.621,0.0,11,0.307,-6.626,0,0.22,142.08700000000002,4,0.644
0.706,217405,0.5589999999999999,0.0,4,0.379,-5.216,0,0.0416,78.53399999999999,4,0.252
0.569,175653,0.649,0.0,11,0.128,-8.175,1,0.48200000000000004,108.77,4,0.441
0.7290000000000001,197001,0.504,1.44e-06,8,0.121,-6.784,0,0.0321,110.01100000000001,4,0.305
0.759,288640,0.49200000000000005,0.009890000000000001,1,0.107,-10.338,0,0.12,104.97399999999999,4,0.561
0.489,269600,0.588,2.11e-06,1,0.0906,-6.1770000000000005,1,0.0507,113.617,4,0.187
0.568,197759,0.636,0.0,11,0.105,-4.265,1,0.204,113.49700000000001,5,0.879
0.8270000000000001,272153,0.642,1.5e-06,1,0.0865,-4.29,0,0.242,145.004,4,0.18100000000000002
0.728,226627,0.8009999999999999,4.71e-06,8,0.14300000000000002,-2.9419999999999997,0,0.0683,130.059,4,0.41600000000000004
0.667,233029,0.478,0.0,2,0.0927,-5.345,1,0.0316,113.50200000000001,4,0.337
0.643,195419,0.904,0.0,0,0.18899999999999997,-3.694,1,0.0739,103.02799999999999,4,0.48100000000000004
0.6,246088,0.304,5.93e-06,5,0.0864,-11.969000000000001,0,0.0915,61.57899999999999,4,0.17
0.7909999999999999,214847,0.862,2.1899999999999997e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001
0.721,172687,0.873,0.0,1,0.0824,-4.7410000000000005,1,0.11900000000000001,79.943,4,0.552
0.24,151933,0.598,0.0,7,0.11699999999999999,-8.435,1,0.037000000000000005,202.082,3,0.7759999999999999
0.489,228373,0.598,0.0,1,0.35,-4.928999999999999,1,0.036000000000000004,134.045,3,0.172
0.37799999999999995,258773,0.8959999999999999,0.0,2,0.19399999999999998,-4.066,1,0.0407,174.30200000000002,4,0.469
0.589,183676,0.758,0.0,11,0.606,-4.578,0,0.11699999999999999,101.037,4,0.589
0.853,235747,0.47700000000000004,0.0,8,0.111,-6.697,1,0.0362,92.03,4,0.8
0.649,282987,0.5870000000000001,0.0,5,0.377,-10.5,0,0.316,92.87100000000001,4,0.513
0.779,240800,0.7170000000000001,0.0536,6,0.355,-9.7,0,0.0335,115.384,4,0.789
0.815,199945,0.8170000000000001,4.67e-06,2,0.171,-3.457,1,0.209,98.023,4,0.625
0.82,288024,0.7240000000000001,0.0,5,0.23,-3.448,1,0.0435,154.965,4,0.27899999999999997
0.6940000000000001,234961,0.8690000000000001,0.0,3,0.535,-5.26,0,0.0857,121.99600000000001,4,0.7859999999999999
0.7509999999999999,186231,0.6579999999999999,0.0022199999999999998,1,0.0958,-4.578,1,0.0956,100.005,4,0.496
0.7809999999999999,213309,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486
0.612,208967,0.6940000000000001,0.0,2,0.0914,-7.3629999999999995,1,0.0514,103.031,4,0.564
0.932,175775,0.48100000000000004,0.0004969999999999999,1,0.09699999999999999,-9.499,0,0.162,142.078,4,0.19699999999999998
0.769,164038,0.627,0.0,7,0.106,-4.064,1,0.262,157.938,4,0.49
0.7240000000000001,180560,0.45,1.36e-05,4,0.111,-5.763,0,0.0496,140.981,4,0.46399999999999997
0.82,135739,0.691,0.0,6,0.344,-6.646,0,0.0723,142.02700000000002,4,0.6829999999999999
0.5,250987,0.748,0.0,4,0.447,-9.072000000000001,1,0.0363,118.852,4,0.514
0.8029999999999999,174201,0.7240000000000001,3.67e-06,10,0.14800000000000002,-4.835,1,0.0541,91.035,4,0.496
0.9470000000000001,229005,0.7879999999999999,0.000691,10,0.10800000000000001,-6.138,0,0.124,129.977,4,0.45399999999999996
0.8190000000000001,109556,0.513,0.0,6,0.138,-9.005,0,0.433,140.032,4,0.607
0.825,218954,0.48700000000000004,0.0,1,0.0868,-6.416,1,0.233,105.05,3,0.37200000000000005
0.8340000000000001,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446
0.6779999999999999,213402,0.76,0.0,1,0.359,-5.546,1,0.221,96.044,4,0.24
0.755,198960,0.44799999999999995,3.28e-05,7,0.514,-9.587,1,0.107,77.179,4,0.318
0.715,197993,0.802,0.0,11,0.177,-4.647,0,0.0394,124.98899999999999,4,0.327
0.639,150769,0.312,0.469,0,0.0857,-9.902000000000001,1,0.0301,103.369,4,0.34700000000000003
0.726,145890,0.929,0.38299999999999995,6,0.11699999999999999,-5.881,0,0.16,93.01700000000001,4,0.212
0.835,240093,0.6409999999999999,0.0,10,0.0937,-6.37,0,0.14300000000000002,95.98,4,0.41200000000000003
0.87,263983,0.5710000000000001,0.0,1,0.0785,-7.297000000000001,0,0.19,131.07299999999998,4,0.159
0.757,221013,0.748,0.0,8,0.0759,-5.794,0,0.473,90.052,4,0.693
0.8390000000000001,209269,0.81,0.0,5,0.11699999999999999,-5.274,0,0.0568,129.014,4,0.8140000000000001
0.885,251057,0.5589999999999999,0.0,6,0.0973,-7.085,1,0.322,76.472,4,0.565
0.8220000000000001,256551,0.743,0.0103,1,0.0957,-2.0380000000000003,1,0.0451,98.005,4,0.78
0.9079999999999999,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.42100000000000004
0.589,151027,0.57,1.51e-06,1,0.13699999999999998,-9.54,1,0.361,136.203,4,0.441
0.7340000000000001,95467,0.57,2.14e-05,7,0.11199999999999999,-7.066,0,0.133,129.953,4,0.6890000000000001
0.6859999999999999,289560,0.428,0.0,2,0.138,-13.072000000000001,1,0.192,141.95,4,0.32899999999999996
0.614,258987,0.379,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,4,0.201
0.769,252053,0.96,0.0,11,0.0822,-4.441,0,0.20800000000000002,89.98200000000001,4,0.591
0.509,229640,0.812,1.99e-05,8,0.214,-5.438,1,0.0537,159.876,4,0.6890000000000001
0.95,183527,0.59,0.0,8,0.11,-6.507999999999999,0,0.29,130.003,4,0.21899999999999997
0.7040000000000001,207109,0.56,0.0,1,0.0948,-6.791,0,0.179,75.003,4,0.609
0.6759999999999999,188773,0.777,0.0,1,0.228,-3.241,0,0.35700000000000004,173.93099999999998,4,0.226
0.74,166568,0.613,0.00372,8,0.12300000000000001,-4.88,1,0.145,75.023,4,0.473
0.6509999999999999,183829,0.655,1.45e-06,2,0.10400000000000001,-6.652,1,0.373,78.665,4,0.39299999999999996
0.5529999999999999,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.29600000000000004
0.902,186872,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
0.6809999999999999,193320,0.7090000000000001,0.0,3,0.0979,-5.808,1,0.0371,114.02,4,0.456
0.648,144827,0.228,0.0,3,0.0983,-12.335,1,0.0454,125.52600000000001,4,0.503
0.917,191700,0.6890000000000001,0.0,6,0.603,-6.225,1,0.264,102.414,4,0.44299999999999995
0.9009999999999999,132331,0.598,0.0,1,0.0791,-6.934,1,0.17,117.9,4,0.355
0.6509999999999999,229456,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248
0.341,112013,0.495,0.462,0,0.261,-10.251,0,0.0446,78.395,4,0.252
0.735,255600,0.652,0.0,5,0.15,-4.426,0,0.23600000000000002,171.98,4,0.7759999999999999
0.628,216627,0.484,1.23e-05,10,0.126,-7.587999999999999,1,0.0319,63.476000000000006,4,0.642
0.391,85267,0.442,2.35e-05,4,0.0835,-13.558,0,0.139,115.501,4,0.14800000000000002
0.7659999999999999,191724,0.6920000000000001,0.0,1,0.0844,-5.343,1,0.0705,120.02799999999999,4,0.426
0.602,118840,0.5529999999999999,0.0,11,0.0512,-9.336,1,0.0328,130.594,4,0.971
0.85,259340,0.723,0.0,9,0.0876,-6.622000000000001,0,0.205,134.011,4,0.8170000000000001
0.762,204347,0.787,0.0,10,0.126,-4.311,0,0.127,125.06700000000001,4,0.691
0.605,187147,0.8220000000000001,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.28800000000000003
0.9520000000000001,270213,0.504,0.0,10,0.11599999999999999,-6.716,0,0.40299999999999997,135.078,4,0.332
0.867,187253,0.519,8.77e-06,3,0.298,-5.822,0,0.0455,120.016,4,0.379
0.6940000000000001,184560,0.77,1.1e-05,6,0.11800000000000001,-5.335,1,0.149,125.905,4,0.163
0.802,287040,0.46299999999999997,0.0053100000000000005,8,0.105,-8.379,1,0.162,103.961,4,0.29100000000000004
0.674,244470,0.862,0.0,7,0.113,-3.4,1,0.231,160.07299999999998,4,0.35700000000000004
0.596,112667,0.696,0.0,4,0.106,-3.865,0,0.374,179.81599999999997,4,0.74
0.647,218760,0.616,0.0,5,0.0816,-4.948,1,0.0272,93.01899999999999,4,0.79
0.782,178347,0.6709999999999999,2.49e-06,4,0.38799999999999996,-4.815,0,0.062,94.98100000000001,4,0.667
0.573,115827,0.235,0.0198,2,0.105,-16.982,1,0.0426,79.578,4,0.8340000000000001
0.922,181263,0.581,5.8599999999999995e-05,10,0.105,-7.495,1,0.27,140.02200000000002,4,0.595
0.754,121347,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423
0.602,197547,0.6579999999999999,5.9999999999999995e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268
0.7120000000000001,196138,0.48100000000000004,0.0,4,0.24100000000000002,-5.415,0,0.0487,140.0,4,0.062
0.675,211920,0.23,0.0,1,0.10400000000000001,-10.363,0,0.204,173.96200000000002,4,0.10099999999999999
0.552,316192,0.562,0.0,11,0.302,-6.862,1,0.16399999999999998,135.014,4,0.439
0.675,233072,0.7240000000000001,0.0,7,0.6970000000000001,-5.502999999999999,1,0.0787,92.051,4,0.506
0.899,214467,0.586,0.0,11,0.0836,-7.8660000000000005,0,0.344,150.001,4,0.49200000000000005
0.792,202963,0.45399999999999996,0.0,9,0.285,-6.752999999999999,1,0.45799999999999996,161.993,4,0.674
0.635,217822,0.902,0.0,0,0.125,-3.5589999999999997,1,0.109,102.06299999999999,4,0.28600000000000003
0.741,190084,0.813,0.0,11,0.797,-4.83,0,0.0452,123.84200000000001,4,0.765
0.8959999999999999,213989,0.6729999999999999,1.28e-05,1,0.20600000000000002,-3.872,1,0.139,131.99,4,0.7140000000000001
0.325,212040,0.18,0.000633,10,0.113,-10.647,1,0.0311,72.416,1,0.0997
0.6609999999999999,197939,0.725,0.0,6,0.12300000000000001,-4.859,1,0.0563,119.927,4,0.605
0.807,297485,0.6809999999999999,0.0,11,0.0962,-6.268,1,0.0983,140.006,4,0.6759999999999999
0.638,214373,0.795,0.00139,0,0.153,-8.45,1,0.302,153.99,4,0.31
0.695,189493,0.639,0.000657,7,0.11800000000000001,-6.897,0,0.153,90.027,4,0.344
0.745,326933,0.35600000000000004,0.00943,1,0.12300000000000001,-10.425,1,0.0941,160.033,4,0.607
0.391,170573,0.595,0.00557,11,0.145,-7.093999999999999,0,0.0411,93.78,4,0.379
0.645,162335,0.636,1.49e-06,5,0.0818,-6.127999999999999,0,0.43700000000000006,101.93299999999999,4,0.897
0.7490000000000001,200533,0.664,0.0,1,0.29600000000000004,-5.414,0,0.0591,118.03200000000001,4,0.248
0.413,302173,0.677,0.0,1,0.0793,-5.12,1,0.255,172.50099999999998,4,0.0845
0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86
0.8740000000000001,226647,0.552,0.0,2,0.27899999999999997,-5.997000000000001,1,0.38299999999999995,140.09799999999998,4,0.231
0.618,181733,0.836,0.0,9,0.172,-3.362,1,0.379,212.058,4,0.54
0.648,207307,0.535,0.00246,2,0.106,-13.295,1,0.1,168.03,4,0.444
0.637,228615,0.799,0.0,2,0.0921,-4.519,1,0.0338,104.995,4,0.562
0.7509999999999999,159518,0.529,0.0,11,0.0944,-7.407,0,0.14300000000000002,100.262,4,0.33
0.7120000000000001,233749,0.833,0.0,0,0.273,-4.101,1,0.0618,104.87899999999999,4,0.326
0.8909999999999999,196864,0.525,0.0,10,0.0887,-7.666,0,0.214,133.126,4,0.15
0.634,232760,0.674,0.00116,7,0.102,-7.145,1,0.0465,115.995,4,0.298
0.703,198947,0.66,0.0,10,0.192,-5.119,0,0.12300000000000001,95.031,4,0.79
0.44299999999999995,233000,0.623,0.0,0,0.247,-6.7170000000000005,0,0.0718,79.365,4,0.156
0.726,173720,0.889,0.0,0,0.0925,-3.655,1,0.0429,96.024,4,0.649
0.442,229413,0.585,0.391,0,0.14,-10.332,0,0.0964,97.565,4,0.11599999999999999
0.74,286280,0.622,0.0,1,0.099,-6.297000000000001,1,0.203,148.04,4,0.39299999999999996
0.856,180493,0.632,0.0,6,0.0688,-3.6919999999999997,0,0.07400000000000001,112.009,4,0.6970000000000001
0.8029999999999999,210107,0.695,0.0,4,0.105,-5.164,0,0.0413,119.978,4,0.45799999999999996
0.746,48423,0.33799999999999997,0.000375,11,0.529,-13.472000000000001,0,0.109,120.053,4,0.469
0.792,175907,0.62,1.6100000000000002e-05,8,0.085,-4.832,0,0.266,169.985,4,0.637
0.532,232187,0.642,0.000246,5,0.0991,-4.891,0,0.111,193.016,4,0.536
0.431,204347,0.195,0.0,5,0.0862,-13.207,1,0.0518,80.983,3,0.157
0.425,211867,0.642,0.0,4,0.11800000000000001,-5.06,0,0.0502,170.00799999999998,4,0.11199999999999999
0.545,255093,0.78,4.6399999999999996e-05,7,0.0828,-4.867,0,0.0436,125.014,4,0.45799999999999996
0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608
0.7240000000000001,173720,0.895,0.0,7,0.09699999999999999,-3.617,1,0.0411,96.022,4,0.64
0.561,176874,0.8320000000000001,0.0,9,0.107,-7.6610000000000005,1,0.0717,93.991,4,0.6659999999999999
0.924,287992,0.716,0.0,11,0.201,-5.801,1,0.165,129.987,4,0.254
0.732,218250,0.922,0.0,6,0.146,-1.829,0,0.0975,120.03299999999999,4,0.589
0.45399999999999996,202067,0.708,0.000181,10,0.0679,-4.526,0,0.0675,192.18,4,0.483
0.6729999999999999,160667,0.76,0.0016899999999999999,2,0.15,-6.847,1,0.18600000000000003,150.225,4,0.934
0.763,267427,0.46799999999999997,0.0,2,0.26,-8.476,1,0.278,131.004,4,0.35100000000000003
0.687,210133,0.843,0.0,9,0.0604,-1.18,0,0.19399999999999998,99.789,4,0.638
0.33,222587,0.9359999999999999,0.0,1,0.0926,-3.66,1,0.0917,148.112,4,0.23399999999999999
0.706,146923,0.637,0.0,8,0.16399999999999998,-7.284,0,0.37,85.819,4,0.528
0.6,187147,0.81,0.21,0,0.155,-4.749,1,0.0479,167.88,4,0.298
0.754,214314,0.615,0.0,4,0.13,-5.346,0,0.171,140.04,4,0.345
0.5920000000000001,202563,0.731,0.0,7,0.726,-5.794,0,0.0404,166.028,4,0.392
0.642,255307,0.9390000000000001,0.0,5,0.8809999999999999,-3.967,1,0.0463,105.00299999999999,4,0.7559999999999999
0.7340000000000001,235315,0.7929999999999999,0.0,6,0.0658,-4.731,1,0.0454,89.961,4,0.511
0.515,203960,0.8370000000000001,0.0,11,0.0403,-2.552,1,0.0401,126.02600000000001,4,0.52
0.8140000000000001,190288,0.8190000000000001,0.0,2,0.133,-5.48,1,0.251,181.958,4,0.517
0.84,188850,0.488,8.39e-05,9,0.0474,-7.7170000000000005,1,0.168,95.98700000000001,4,0.307
0.58,189133,0.491,0.0,7,0.122,-5.156000000000001,1,0.0473,83.81,4,0.843
0.818,184960,0.44299999999999995,0.0,5,0.41200000000000003,-11.444,0,0.40399999999999997,74.491,4,0.722
0.5760000000000001,312960,0.556,0.125,0,0.0943,-6.474,1,0.231,148.173,4,0.294
0.527,176658,0.835,0.0,6,0.249,-5.297999999999999,1,0.0433,125.98299999999999,4,0.654
